,GBP,HKD,IDR,ILS,DKK,INR,CHF,MXN,CZK,SGD,THB,HRK,EUR,MYR,NOK,CNY,BGN,PHP,PLN,ZAR,CAD,ISK,BRL,RON,NZD,TRY,JPY,RUB,KRW,USD,AUD,HUF,SEK
2018-12-21,0.790388996,7.8296828456,14627.9481338707,3.7712458384,6.5419660067,70.124408621,0.9910636061,19.9357806203,22.652006308,1.3703346767,32.6502540739,6.5021902926,0.8761170492,4.171018048,8.7110565972,6.9059926406,1.7135097249,53.0453828632,3.7542491677,14.4342912213,1.3543893464,117.4872963028,3.8635885754,4.0642193797,1.4828281058,5.3045382863,111.2493429122,68.521377256,1123.8041002278,1.0,1.4088838269,282.0834063431,9.0006132819
2018-12-20,0.788883067,7.8270893372,14447.9958082264,3.7577504148,6.5210025325,69.8183564754,0.9895205659,19.8898786132,22.4958518907,1.3691380665,32.6696358397,6.4854597852,0.8732861759,4.1812068815,8.6429132827,6.8870840975,1.7079731028,53.1097720723,3.7443018077,14.1996332198,1.3469565977,119.5528774779,3.8490961488,4.0671557069,1.4744563794,5.2675748843,111.7282333421,67.6752248712,1121.9020172911,1.0,1.4016243123,281.0496899834,8.9538031613
2018-12-19,0.7919158264,7.8247259974,14442.4989039895,3.7558088558,6.5476545375,70.2463831653,0.9932485752,20.055940377,22.5909688733,1.3698377904,32.7145988601,6.5050416484,0.8768084174,4.178956598,8.7132836475,6.8989916703,1.7148619027,53.0775975449,3.7556334941,14.257080228,1.3443226655,121.7010083297,3.9031126699,4.0907496712,1.4581323981,5.3362560281,112.3279263481,67.5531784305,1125.9973695747,1.0,1.3922840859,283.1214379658,9.0655852696
2018-12-18,0.788564648,7.8206908675,14479.0014942428,3.7630306759,6.563681111,70.5396853301,0.9915619232,20.0661861651,22.6360200404,1.3703085172,32.7652280918,6.5085699218,0.8789663356,4.1820339281,8.6872637778,6.8959303859,1.7190823591,53.0807770062,3.7661949547,14.3364683133,1.3403357651,122.1763206469,3.8996220445,4.0842928716,1.4552166652,5.342533181,112.3846356685,66.9489320559,1128.9004131142,1.0,1.3896457766,284.0028126923,9.0322580645
2018-12-17,0.7926108809,7.8144784411,14575.0022043911,3.7777091967,6.5831055462,71.6100872939,0.9923287188,20.1300590777,22.7501983952,1.3744819681,32.7995767569,6.5274667137,0.8817564589,4.1700026453,8.6269288423,6.8972753725,1.7245392823,53.0138435764,3.7770037916,14.3560532581,1.3392998854,122.7404990742,3.9110307733,4.104576316,1.4697116656,5.375011022,113.2527995768,66.5945683802,1130.5969491227,1.0,1.3932633807,285.0894982806,9.0578432237
2018-12-16,0.7960567125,7.8128489145,14620.841825432,3.7752769163,6.6155073106,71.9760744351,0.9972529907,20.3997341604,22.8568896766,1.3765175011,32.8099246788,6.5489587949,0.8861320337,4.1863535667,8.6163048294,6.9011962782,1.7330970315,53.1501993797,3.8080638015,14.3718210013,1.3376163048,124.4129375277,3.9104120514,4.1256535224,1.4721311475,5.3875941515,113.5400974745,66.6606114311,1134.3996455472,1.0,1.3959237926,287.0447496677,9.0926007975
2018-12-15,0.7960567125,7.8128489145,14620.841825432,3.7752769163,6.6155073106,71.9760744351,0.9972529907,20.3997341604,22.8568896766,1.3765175011,32.8099246788,6.5489587949,0.8861320337,4.1863535667,8.6163048294,6.9011962782,1.7330970315,53.1501993797,3.8080638015,14.3718210013,1.3376163048,124.4129375277,3.9104120514,4.1256535224,1.4721311475,5.3875941515,113.5400974745,66.6606114311,1134.3996455472,1.0,1.3959237926,287.0447496677,9.0926007975
2018-12-14,0.7960567125,7.8128489145,14620.841825432,3.7752769163,6.6155073106,71.9760744351,0.9972529907,20.3997341604,22.8568896766,1.3765175011,32.8099246788,6.5489587949,0.8861320337,4.1863535667,8.6163048294,6.9011962782,1.7330970315,53.1501993797,3.8080638015,14.3718210013,1.3376163048,124.4129375277,3.9104120514,4.1256535224,1.4721311475,5.3875941515,113.5400974745,66.6606114311,1134.3996455472,1.0,1.3959237926,287.0447496677,9.0926007975
2018-12-13,0.7901503826,7.809603377,14507.3960073872,3.7567496262,6.564682086,71.6102365667,0.9926127869,20.1416761938,22.7148008091,1.3707677425,32.7104036584,6.5020666608,0.8794301293,4.1800193475,8.564594143,6.8811889895,1.7199894468,52.6673115821,3.7749538299,14.1787881453,1.3361181954,123.4719901504,3.8767918389,4.0906692463,1.4566880661,5.3617096122,113.4992524844,66.3611819541,1124.4041860874,1.0,1.3832556503,284.1790519743,9.0598891918
2018-12-12,0.7944209413,7.8171161643,14597.4969152124,3.7548915918,6.5786180152,71.9989423585,0.9947117927,20.0633703508,22.7974616605,1.3729067513,32.7798343028,6.5128679711,0.881367883,4.189846642,8.5726247136,6.8883306892,1.7237793055,52.6300017627,3.7886479817,14.23188789,1.3370350784,123.3915036136,3.8675304072,4.1046183677,1.4606909924,5.3669134497,113.4056054997,66.3200246783,1128.697338269,1.0,1.3865679535,285.0608143839,9.1305305835
2018-12-11,0.7929343528,7.8156252746,14610.2469461288,3.7517356534,6.5595395026,71.9057034889,0.9884875648,20.2310396344,22.7128921698,1.3724404605,32.7946216715,6.4981984357,0.8788118464,4.1844626066,8.5278143949,6.8984972317,1.7187802092,52.7366200896,3.7773969593,14.3161086211,1.3392213727,123.209420863,3.9034185781,4.0914843132,1.4523244573,5.3866772124,113.1470252219,66.3700676685,1128.5438087705,1.0,1.3865893312,284.2077511205,9.0491255822
2018-12-10,0.7898905908,7.8147045952,14592.0,3.7323413567,6.5329540481,72.4099781182,0.9886214442,20.2468271335,22.6398249453,1.3712910284,32.8446389497,6.4656455142,0.875273523,4.1725164114,8.4800875274,6.9117724289,1.7118599562,52.8376367615,3.756761488,14.3074835886,1.3319912473,122.5382932166,3.8970678337,4.0701969365,1.4512910284,5.2953172867,112.7264770241,66.4319474836,1126.8446389497,1.0,1.3866083151,282.8446389497,9.0442013129
2018-12-09,0.7834403307,7.8151437868,14470.1521414124,3.741535485,6.5641544279,70.8020402779,0.9936681031,20.3530911969,22.7341482719,1.3704159705,32.8546301996,6.5001319145,0.8794301293,4.1660364084,8.5278339636,6.8810131035,1.7199894468,52.8176941342,3.7723155395,14.1300677161,1.3393720869,122.680503034,3.9009761674,4.0880309559,1.4561604081,5.3310175007,112.8836513939,66.7355553601,1124.5009234016,1.0,1.3865095418,284.4956468209,9.0286694222
2018-12-08,0.7834403307,7.8151437868,14470.1521414124,3.741535485,6.5641544279,70.8020402779,0.9936681031,20.3530911969,22.7341482719,1.3704159705,32.8546301996,6.5001319145,0.8794301293,4.1660364084,8.5278339636,6.8810131035,1.7199894468,52.8176941342,3.7723155395,14.1300677161,1.3393720869,122.680503034,3.9009761674,4.0880309559,1.4561604081,5.3310175007,112.8836513939,66.7355553601,1124.5009234016,1.0,1.3865095418,284.4956468209,9.0286694222
2018-12-07,0.7834403307,7.8151437868,14470.1521414124,3.741535485,6.5641544279,70.8020402779,0.9936681031,20.3530911969,22.7341482719,1.3704159705,32.8546301996,6.5001319145,0.8794301293,4.1660364084,8.5278339636,6.8810131035,1.7199894468,52.8176941342,3.7723155395,14.1300677161,1.3393720869,122.680503034,3.9009761674,4.0880309559,1.4561604081,5.3310175007,112.8836513939,66.7355553601,1124.5009234016,1.0,1.3865095418,284.4956468209,9.0286694222
2018-12-06,0.7834552022,7.811558453,14519.9982380407,3.7324464805,6.5751916131,70.914456876,0.9958593956,20.5834728218,22.8085631222,1.3708043344,32.8446832878,6.5161659766,0.8809796494,4.1644789005,8.5479693419,6.8926966787,1.7230199982,52.869350718,3.7777288345,14.077790503,1.341643908,121.9275834728,3.9089067043,4.1007840719,1.4551140869,5.369306669,112.8006343053,66.9034446304,1121.5135230376,1.0,1.3871024579,285.2171614836,9.0172672011
2018-12-05,0.7828518584,7.8117843932,14394.9973577594,3.7249427515,6.5730139158,70.5178791615,0.9977100581,20.4581645235,22.7990135635,1.3669191474,32.7549762198,6.5166461159,0.8807468733,4.1540426281,8.4974458341,6.8564382596,1.7225647349,52.7373612824,3.7718865598,13.7718865598,1.3278139863,122.7761141448,3.848159239,4.0979390523,1.4442487229,5.3243790735,113.0086313194,66.7945217544,1113.6075391932,1.0,1.3712348071,284.9128060595,8.9618636604
2018-12-04,0.7805942677,7.8070821281,14289.999123499,3.7283723376,6.5409764221,70.5337891139,0.9946533439,20.3398194408,22.7022526076,1.3629590674,32.6698220703,6.4874222105,0.876501008,4.1475151196,8.4558681742,6.8354807608,1.7142606714,52.6207380138,3.7534402665,13.6113594531,1.3174686651,122.3595407135,3.825225699,4.0769567885,1.4379875537,5.3497239022,112.7881497064,66.4300990446,1105.3028310983,1.0,1.3542817074,283.2851257779,8.9659917609
2018-12-03,0.7867102012,7.8198905754,14285.4482880339,3.7190257677,6.5850688316,70.4121073067,0.9992057889,20.0431521355,22.8741616661,1.3670137663,32.7850335334,6.5335333569,0.8824567596,4.1539887046,8.550388281,6.889692905,1.7259089305,52.426756089,3.7777091423,13.6854924109,1.3175961878,123.0144722909,3.8269502294,4.1068655136,1.4451111896,5.2470878927,113.5721849629,66.5750088246,1112.2837980939,1.0,1.3549241087,284.8217437346,9.0323861631
2018-12-02,0.7841183203,7.8220794084,14302.5002200898,3.7122105819,6.5694163219,69.620125011,0.9983273175,20.3283739766,22.8514834052,1.3716876486,32.8796548992,6.519499956,0.8803591865,4.1845232855,8.574698477,6.9457698741,1.7218064971,52.4130645303,3.7767409103,13.7563165772,1.3307509464,122.7220706048,3.8597587816,4.1022977375,1.4575226692,5.1723743287,113.5575314728,66.9719165419,1121.6128180298,1.0,1.3702790739,284.9018399507,9.0848666256
2018-12-01,0.7841183203,7.8220794084,14302.5002200898,3.7122105819,6.5694163219,69.620125011,0.9983273175,20.3283739766,22.8514834052,1.3716876486,32.8796548992,6.519499956,0.8803591865,4.1845232855,8.574698477,6.9457698741,1.7218064971,52.4130645303,3.7767409103,13.7563165772,1.3307509464,122.7220706048,3.8597587816,4.1022977375,1.4575226692,5.1723743287,113.5575314728,66.9719165419,1121.6128180298,1.0,1.3702790739,284.9018399507,9.0848666256
2018-11-30,0.7841183203,7.8220794084,14302.5002200898,3.7122105819,6.5694163219,69.620125011,0.9983273175,20.3283739766,22.8514834052,1.3716876486,32.8796548992,6.519499956,0.8803591865,4.1845232855,8.574698477,6.9457698741,1.7218064971,52.4130645303,3.7767409103,13.7563165772,1.3307509464,122.7220706048,3.8597587816,4.1022977375,1.4575226692,5.1723743287,113.5575314728,66.9719165419,1121.6128180298,1.0,1.3702790739,284.9018399507,9.0848666256
2018-11-29,0.7827786072,7.8227803636,14344.5508035479,3.7110740318,6.5532624923,69.8489505577,0.9944673751,20.2125230526,22.8040748222,1.3702467726,32.9349257926,6.5126899095,0.8781944322,4.1780100114,8.5464125757,6.9432686397,1.7175726706,52.4071309388,3.7688592254,13.6279968385,1.3275665232,124.9670677088,3.8523755159,4.0863265127,1.4554316326,5.1591288311,113.2782998156,66.3405638008,1120.1984719417,1.0,1.3633968561,284.0256432774,9.0603319575
2018-11-28,0.7820365119,7.8277206664,14535.501595179,3.7323644098,6.6125487416,70.5804679192,0.9990251684,20.4342431762,22.9803261255,1.3778801843,33.0193193903,6.5720489188,0.8862105636,4.1978021978,8.603775257,6.9535625665,1.7332506203,52.5983693726,3.806540234,13.9393831974,1.3325062035,125.48741581,3.8620170152,4.128855016,1.4722616094,5.2523927685,113.8514711095,67.2722438851,1128.2612548742,1.0,1.382045374,287.4601205246,9.0875576037
2018-11-27,0.7834392655,7.8283015537,14486.7496468927,3.7266066384,6.5869526836,70.7644774011,0.9983227401,20.4611581921,22.876059322,1.375529661,32.9899364407,6.5567620056,0.8827683616,4.1929731638,8.5915430791,6.9480932203,1.7265183616,52.4708686441,3.7872528249,13.7994350282,1.3257415254,124.4703389831,3.8851518362,4.1121998588,1.4695444915,5.2359639831,113.5769774011,66.7726871469,1129.2108050847,1.0,1.379855226,286.0699152542,9.0768891243
2018-11-26,0.7783155857,7.8241661533,14474.9977998768,3.7320249934,6.5662237085,70.8778491596,0.9972718472,20.4264718824,22.8091173106,1.3732289008,33.0396902227,6.5392061955,0.8800492828,4.1879785268,8.561999472,6.9408606882,1.7212003872,52.4148552319,3.7771715216,13.8451113262,1.3210419784,124.0869488691,3.8553198979,4.0999735985,1.4704743466,5.2326850304,113.2623426912,67.1517204963,1128.0999735985,1.0,1.3785091965,284.1679134032,9.0583472674
2018-11-25,0.7794221283,7.8256694856,14531.1927413672,3.7361698379,6.5731148696,70.6518675123,0.9968287526,20.3473396758,22.862931642,1.3746476392,33.0796335447,6.5472163495,0.8809020437,4.1961768851,8.5769027484,6.9473220578,1.7228682171,52.3934108527,3.7833861875,13.8748238196,1.3230267794,123.6786469345,3.8059372798,4.1029774489,1.4752466526,5.2847075405,112.8171247357,65.8134249471,1132.0912614517,1.0,1.3837209302,283.6768851304,9.0770789288
2018-11-24,0.7794221283,7.8256694856,14531.1927413672,3.7361698379,6.5731148696,70.6518675123,0.9968287526,20.3473396758,22.862931642,1.3746476392,33.0796335447,6.5472163495,0.8809020437,4.1961768851,8.5769027484,6.9473220578,1.7228682171,52.3934108527,3.7833861875,13.8748238196,1.3230267794,123.6786469345,3.8059372798,4.1029774489,1.4752466526,5.2847075405,112.8171247357,65.8134249471,1132.0912614517,1.0,1.3837209302,283.6768851304,9.0770789288
2018-11-23,0.7794221283,7.8256694856,14531.1927413672,3.7361698379,6.5731148696,70.6518675123,0.9968287526,20.3473396758,22.862931642,1.3746476392,33.0796335447,6.5472163495,0.8809020437,4.1961768851,8.5769027484,6.9473220578,1.7228682171,52.3934108527,3.7833861875,13.8748238196,1.3230267794,123.6786469345,3.8059372798,4.1029774489,1.4752466526,5.2847075405,112.8171247357,65.8134249471,1132.0912614517,1.0,1.3837209302,283.6768851304,9.0770789288
2018-11-22,0.7769709726,7.8311847759,14543.5411733754,3.7349820223,6.5435411734,70.687099886,0.9954397965,20.2280101728,22.7922476541,1.37262124,32.9799175656,6.5145137245,0.8769622029,4.1919670262,8.5414364641,6.9325616066,1.7151626765,52.3976146628,3.7712882575,13.7719898272,1.3219328247,123.8270630536,3.8032096817,4.0860299921,1.4683855126,5.2912391476,112.9527317373,65.5492414277,1129.0976058932,1.0,1.3786722792,281.9608874857,9.0357800579
2018-11-21,0.7810325182,7.8325006574,14598.246997984,3.7341572443,6.5401875712,71.3051100009,0.9940397931,20.2629503024,22.7907792094,1.3728635288,32.9503023928,6.5139801911,0.876501008,4.1839775616,8.5274783066,6.9349636252,1.7142606714,52.2333245683,3.7685160838,13.9381190288,1.3273731265,123.7619423262,3.7919186607,4.0872995004,1.4625295819,5.3368393374,113.1036900692,65.8219826453,1128.1093873258,1.0,1.378297835,281.9090191954,9.0404943466
2018-11-20,0.7784607302,7.8316259522,14597.670957009,3.719026355,6.5341914018,71.4911128623,0.9918571053,20.4037299711,22.793100429,1.3724717625,32.9699676035,6.5035460993,0.8755800718,4.1855354172,8.5049470274,6.9432624113,1.7124595044,52.4113475177,3.780492076,14.0643551353,1.3195867262,123.2816741091,3.7579021101,4.0865948691,1.4607302338,5.3588127134,112.3719464145,65.6719201471,1127.7121092724,1.0,1.3757114088,281.280098065,9.0301199545
2018-11-19,0.7795834427,7.8315393367,14590.0061258423,3.7077098101,6.5305854555,71.657040343,0.9968495668,20.2730375427,22.7645051195,1.3725387241,32.9246521397,6.4980309793,0.875120329,4.1872757504,8.4442985911,6.9439922989,1.7115603395,52.5247221493,3.7886584405,14.0126017327,1.3174936554,123.2169423296,3.7548787958,4.0838365275,1.4649514308,5.3150433185,112.7942592106,65.8864968933,1126.8311892885,1.0,1.3704384353,281.4824538374,8.9975496631
2018-11-18,0.7786885246,7.8325401022,14611.3167636171,3.7079146836,6.576590869,71.8962630002,1.007491627,20.3219636876,22.9023444386,1.3759915389,32.9499383042,6.5468006346,0.881367883,4.1919619249,8.4715318174,6.9503789882,1.7237793055,52.7701392561,3.8034549621,14.2063282214,1.318085669,123.5677771902,3.7604442094,4.1114049004,1.4677419355,5.3546624361,113.1411951348,66.0176273577,1131.5000881368,1.0,1.3769610435,283.7387625595,9.0445972149
2018-11-17,0.7786885246,7.8325401022,14611.3167636171,3.7079146836,6.576590869,71.8962630002,1.007491627,20.3219636876,22.9023444386,1.3759915389,32.9499383042,6.5468006346,0.881367883,4.1919619249,8.4715318174,6.9503789882,1.7237793055,52.7701392561,3.8034549621,14.2063282214,1.318085669,123.5677771902,3.7604442094,4.1114049004,1.4677419355,5.3546624361,113.1411951348,66.0176273577,1131.5000881368,1.0,1.3769610435,283.7387625595,9.0445972149
2018-11-16,0.7786885246,7.8325401022,14611.3167636171,3.7079146836,6.576590869,71.8962630002,1.007491627,20.3219636876,22.9023444386,1.3759915389,32.9499383042,6.5468006346,0.881367883,4.1919619249,8.4715318174,6.9503789882,1.7237793055,52.7701392561,3.8034549621,14.2063282214,1.318085669,123.5677771902,3.7604442094,4.1114049004,1.4677419355,5.3546624361,113.1411951348,66.0176273577,1131.5000881368,1.0,1.3769610435,283.7387625595,9.0445972149
2018-11-15,0.7816895179,7.8335249889,14683.0517470146,3.6953560372,6.6007961079,71.9770013268,1.0053073861,20.4032728881,22.9854046882,1.3772666962,32.974789916,6.5696594427,0.8845643521,4.1891198585,8.4942945599,6.939230429,1.7300309598,52.7324192835,3.7977001327,14.2625386997,1.3223352499,124.1928350287,3.7834586466,4.1264927023,1.4684652808,5.4,113.3657673596,66.5586908448,1130.4643962848,1.0,1.3767359575,284.8208757187,9.0714727996
2018-11-14,0.7706090652,7.8322415014,14766.4483002833,3.6943165722,6.6059667139,72.303470255,1.0087641643,20.4322769122,23.0116855524,1.380046034,32.9700779037,6.5713526912,0.8852691218,4.2022839943,8.4976983003,6.9531692635,1.7314093484,53.1064093484,3.7987783286,14.3435729462,1.3223264873,124.1147308782,3.7978930595,4.1254426346,1.4740616147,5.4643236544,113.88101983,67.582684136,1132.1529745042,1.0,1.386065864,285.6586402266,9.0903859773
2018-11-13,0.7720895125,7.82887843,14822.9997335938,3.6935440902,6.6257881183,72.6747180535,1.0095018204,20.4379717609,23.0343663973,1.3816712548,33.0148299441,6.5924873457,0.8880206021,4.1940325016,8.4861912796,6.9579966255,1.7367906935,53.1791137554,3.8177781725,14.430689992,1.3220850724,123.7900719297,3.7722227156,4.1392416304,1.4815735725,5.4930290383,113.9508036586,67.6662818577,1134.18879318,1.0,1.3877985969,286.732972205,9.0830299263
2018-11-12,0.7773013759,7.8332889481,14807.0128717266,3.677141589,6.622015091,72.8900133156,1.0091433644,20.2727918331,23.0288504217,1.3812694186,33.1096316023,6.5929871283,0.8877052818,4.1840213049,8.4667554372,6.9637816245,1.7361739902,53.2383488682,3.814292055,14.3675987572,1.3202840657,122.9471815357,3.7476253884,4.1344873502,1.4823790502,5.4400355082,113.8038171327,67.6253883711,1136.3692853972,1.0,1.3868619618,285.5925432756,9.1171770972
2018-11-11,0.7672571831,7.8303366825,14684.9991186321,3.6761854398,6.5744755861,72.5048475234,1.0059933016,20.2715494447,22.8591574123,1.3773135907,33.0098713203,6.5485633704,0.881367883,4.1775956284,8.4098360656,6.9497620307,1.7237793055,53.1077031553,3.7793054821,14.2679358364,1.319319584,122.0694517892,3.7493389741,4.1045302309,1.4820200952,5.4874845761,113.9256125507,67.3614489688,1127.0668076855,1.0,1.3804865151,283.1923144721,9.0470650449
2018-11-10,0.7672571831,7.8303366825,14684.9991186321,3.6761854398,6.5744755861,72.5048475234,1.0059933016,20.2715494447,22.8591574123,1.3773135907,33.0098713203,6.5485633704,0.881367883,4.1775956284,8.4098360656,6.9497620307,1.7237793055,53.1077031553,3.7793054821,14.2679358364,1.319319584,122.0694517892,3.7493389741,4.1045302309,1.4820200952,5.4874845761,113.9256125507,67.3614489688,1127.0668076855,1.0,1.3804865151,283.1923144721,9.0470650449
